"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"R35B1TE9M72QSL",5,33,33,"N","Y"
"R414DIU2B5XCE",5,70,71,"N","Y"
"R2MYA9WCLLLXGB",3,19,20,"N","Y"
"R4RL1KBYCTAV1",5,25,27,"N","Y"
"R3V12SNCMFZI9Y",5,27,28,"N","Y"
"R13PNOR93XCAPQ",5,58,62,"N","Y"
"R2KWZQ4AQ7THYX",5,27,27,"N","Y"
"R2GXU4JKLE6QX8",5,31,31,"N","Y"
"R29YPOSSZ094O3",5,23,23,"N","Y"
"RPBGVJSONSXHR",5,19,22,"N","Y"
"RS2RATC9IWCW9",5,30,30,"N","Y"
"RP2R58ZO5PR78",5,85,86,"N","Y"
"R19AUY9KY4GDYK",1,20,24,"N","Y"
"R3IX0Q33IC3OXD",2,79,87,"N","N"
"RCGJEL9197HQM",2,23,24,"N","Y"
"R3EUQ8SC9QRV15",4,28,28,"N","Y"
"R2X5M12UFYW56N",4,45,49,"N","Y"
"R3LIYDPLEGZF76",2,24,25,"N","Y"
"R1IETFDH3E6L88",5,25,26,"N","Y"
"R2F55KV7JKTKR3",4,36,37,"N","Y"
"R10FE25JN3AOIN",1,20,22,"N","Y"
"RQRWZ76UH3NFA",5,44,48,"N","Y"
"R8PMQ2LC06QDZ",5,23,26,"N","Y"
"R1B4VEZI3QMK2R",5,61,63,"N","Y"
"R3N5OZ6C7JLV14",5,20,21,"N","Y"
"RPP3RWVKXIQGT",5,20,21,"N","N"
"R2PV1FSEIMZ25M",5,34,38,"N","Y"
"R1X6GKPVLEXBZ5",5,53,57,"N","Y"
"R24SQD5HVXYLLH",5,22,24,"N","Y"
"R2Z29HKV9HCZM6",1,50,54,"N","Y"
"R1EIWGLRVLWYYQ",5,22,24,"N","N"
"R2ZKC0DGTLXRDQ",5,18,20,"N","Y"
"R2TDTPCIMMEQKP",1,63,71,"N","Y"
"RHVAIWR920MEV",4,42,43,"N","Y"
"R1CC1LY51U25YE",4,32,34,"N","Y"
"R1G7UV4PQLX0S2",5,35,36,"N","N"
"R3CU6Y35GS4IXA",1,130,166,"N","Y"
"R3GNTC9S0RBOGI",4,34,34,"N","Y"
"R2CIISCVGB8FB7",1,17,23,"N","Y"
"RRFMLKD3H8HR5",5,23,23,"N","Y"
"RGFN8KI8EBVOB",5,29,34,"N","Y"
"R1S7HSQ8USAKF6",4,22,24,"N","Y"
"R2R1J5H3Z1Y7NG",5,32,32,"N","Y"
"RANJNYQCMKL2V",5,18,20,"N","Y"
"R3UJTSRN4ZALHA",5,23,23,"N","Y"
"R2MWTTMTATSD6I",5,21,21,"N","Y"
"R3SQQAF2DSPHBA",5,40,41,"N","N"
"RZ7G1FK87DEJ1",5,32,32,"N","Y"
"R14HP3WSF92PRS",5,27,30,"N","Y"
"R1DK0EGBPCFEXK",5,34,35,"N","Y"
"R22HY6SPTK8PWU",4,20,23,"N","Y"
"R3GKG42EP59L4E",3,41,45,"N","Y"
"R1QH8SEKMRV9GK",5,103,112,"N","Y"
"R1I7VRINOX7DY6",1,74,88,"N","Y"
"R3I6ZVTV1K2PRS",1,38,39,"N","Y"
"RBQ759RY7FU38",1,35,42,"N","Y"
"R2R882ODX5HY93",5,19,20,"N","Y"
"R37Z5J7H9X4PI",3,31,32,"N","Y"
"R1T2P9AG88WH6W",3,20,21,"N","Y"
"R2PFZRJTE0961",1,15,20,"N","Y"
"RJ49QJCMIXT74",4,70,71,"N","Y"
"R23ZKIBJKXVYM6",5,25,27,"N","Y"
"R2TEL5NM5OW7XH",5,62,65,"N","Y"
"R2GL009ZVVBYYI",5,28,29,"N","Y"
"R2BLDZQXFKHC37",5,29,30,"N","Y"
"RV3UWBMQUBWSB",5,78,87,"N","Y"
"R2SWEEB6CUQ358",3,36,37,"N","Y"
"RNL4DNZK8GRWQ",5,30,30,"N","Y"
"R2XFZSTT6E5JNJ",1,114,128,"N","Y"
"RFM2D6IMVZIQB",2,22,25,"N","Y"
"R17XTC25ENTKYK",1,33,33,"N","Y"
"R24JDOX3Q1N87Y",5,38,39,"N","Y"
"R3L215MWQA92X6",5,20,20,"N","Y"
"R13UCB2Z33BIP",3,24,25,"N","Y"
"R32IRNFVR428KN",1,32,35,"N","Y"
"R1OIBI4X00LHNF",5,19,20,"N","Y"
"R3OVPWUVQB01NH",5,27,27,"N","Y"
"R2UIGWL0XIDTNA",1,28,31,"N","Y"
"R3CZ5RA4L8AX2D",4,30,35,"N","N"
"RGKQYGU0LEA28",5,17,20,"N","Y"
"R550DT9XT3CZK",4,32,33,"N","Y"
"R1HEWECDDGV57X",5,26,27,"N","Y"
"R50XILVI0XI6V",4,29,32,"N","Y"
"R2YK1FW2CMVM36",1,52,60,"N","N"
"R320QZ1YWKW6KC",4,22,24,"N","Y"
"R9D6GFXSEUA3X",5,19,20,"N","Y"
"R29IJGU6J8NRB1",5,30,31,"N","Y"
"R3DOQWT8E2D4VU",5,34,34,"N","Y"
"R322XSQ6UXARCC",5,34,37,"N","Y"
"R2W67NQNAURS1H",1,46,47,"N","Y"
"R1CYYIRS7HUGJC",5,20,20,"N","N"
"R2P174MNDEH326",4,40,43,"N","Y"
"RDZPRBQ5255D3",5,28,28,"N","Y"
"RI2F1KNFKOXY",5,56,60,"N","Y"
"R3M41I13JY2LBD",5,25,28,"N","Y"
"R1CST18272HXO6",5,28,29,"N","Y"
"R3NVHS2S3QFSZR",5,19,20,"N","Y"
"R2SUIECCCI08IL",5,25,27,"N","Y"
"RNGUSYTZ160U0",5,24,25,"N","Y"
"R39ZX381UUVQWV",5,20,21,"N","Y"
"R2LQTB19Q7UU5Z",4,33,34,"N","Y"
"R7AN3VG17HTD8",1,34,37,"N","N"
"R1Y8JG2AR3UNYS",5,48,48,"N","Y"
"R1IWFGPJ313ANT",3,21,23,"N","Y"
"RIYREBOTH0I74",3,26,29,"N","Y"
"R1XXZWMM96TCSI",5,144,152,"N","Y"
"R1LHBZQ6NZAP2L",1,26,29,"N","Y"
"R3TQAJNHH46EIE",5,59,60,"N","Y"
"R1RA5YAI8EZWJR",5,19,21,"N","Y"
"R2J4Q41FMCSKU7",5,47,50,"N","Y"
"R3IIWCKUTDRA5L",2,29,29,"N","Y"
"R1A9CL0YC2JUO1",5,32,35,"N","Y"
"RTZYZGGPM1JPZ",5,37,40,"N","Y"
"R37TXP7RZH9DZ8",4,20,21,"N","N"
"R1HR3M3Y4B7ER5",5,37,37,"N","Y"
"R1JWL5PSIQPMHA",5,22,23,"N","Y"
"R33XSD11MJVOB7",5,92,92,"N","N"
"R2TJ69O4C7W0TN",5,23,24,"N","Y"
"R8109JXXYB81N",5,22,22,"N","Y"
"R2C68110XYXD65",3,27,30,"N","Y"
"RQQT80O665DXH",4,99,101,"N","Y"
"RERVXAST48MJW",1,45,50,"N","N"
"R19608V9OIHI40",5,24,24,"N","Y"
"R1M07B2GYOO6BN",5,21,21,"N","Y"
"R2XW2VCH7QCBS5",5,24,24,"N","Y"
"RPVU85CUSEEEZ",3,95,109,"N","Y"
"RB7ARC9Y3197P",4,20,21,"N","Y"
"R3JHU4OI6L74GZ",5,60,61,"N","Y"
"R1HN4LE4MRYJC1",5,115,127,"N","Y"
"R1SBEE486PZTCU",2,27,29,"N","Y"
"R1960WJV7XH6GN",5,149,157,"N","Y"
"R11ZWUP5JCJIY3",1,29,32,"N","Y"
"R1O2BWDDH3HRQE",1,14,25,"N","Y"
"R1AZSJGJY1OCWI",4,23,25,"N","Y"
"R1FYVJ6QAK6K3S",3,26,28,"N","Y"
"R1K5MI83U1II6E",1,44,45,"N","Y"
"R1Z13HPB1PNXT3",1,33,33,"N","Y"
"R3IOLZJ7Q3SN30",5,26,29,"N","Y"
"RTYQI80EARS3O",5,38,40,"N","Y"
"R5WV170A2QX6D",5,18,23,"N","Y"
"R1AOSYAT4J0M6Q",1,19,22,"N","Y"
"R3T4X4FY3R8A4G",5,38,39,"N","Y"
"R4W3B4980FD1Z",1,21,21,"N","Y"
"R2LNLZK1Y8HIGP",5,27,27,"N","Y"
"R2RVJR5P3PMWCA",1,27,27,"N","Y"
"R1H7XARSQRGW1L",5,22,22,"N","Y"
"RDCCUE72GUEJQ",5,23,23,"N","Y"
"R1X903OB0QRSXJ",4,22,23,"N","Y"
"R1BGDGNJPP7LYU",4,33,34,"N","Y"
"R183I7UVKM2OW8",5,20,20,"N","Y"
"R19FO1L44BPH2F",5,32,34,"N","Y"
"R2E5V1IQFNWXE4",4,18,20,"N","Y"
"R1GTEILFBWKTEW",5,33,34,"N","Y"
"R1ZRVC0N9DIT8Z",4,30,31,"N","Y"
"R3DV5YLFH5368N",5,56,59,"N","Y"
"R2LYA738PJKOQ",3,74,82,"N","Y"
"RXFUE0KVLKCE4",5,152,164,"N","Y"
"R39JKYB15Z4G12",3,62,75,"N","N"
"R1CO42QMB7JADP",5,22,22,"N","Y"
"R14J4H40LX2BEU",5,34,36,"N","Y"
"RFXNJYQ5P0OPD",5,63,65,"N","Y"
"R2IBTGH2CHDHW0",5,26,27,"N","Y"
"R1ETRRDP95QIK3",1,68,72,"N","Y"
"R28VH4URMLKKR8",1,19,20,"N","Y"
"R2CELQH9P76Q9Z",5,19,20,"N","Y"
"R10CWXQAI91HGM",1,31,31,"N","Y"
"R1T9SW923ZRZPM",5,28,29,"N","N"
"R32OMTEA5GST9W",5,40,46,"N","Y"
"R1WRXBG6PVGGK3",4,23,26,"N","Y"
"R1AECQBK6T4XFK",5,42,43,"N","Y"
"R2TN9CG1WK8UM3",5,33,36,"N","Y"
"R1NUB72RFRSU9E",5,21,22,"N","Y"
"R5LLWCEGT0A1S",5,25,26,"N","Y"
"R1OBZQ03AO4YSM",5,23,23,"N","Y"
"R3C6UE63XP2RGY",1,28,32,"N","Y"
"R1WIHQZ6AO579Z",5,34,34,"N","Y"
"R34G941JX9YTEU",5,24,24,"N","Y"
"R2XHT3E7WZ2YWX",1,19,21,"N","N"
"RT9JBR77FNBLN",4,31,32,"N","Y"
"R2Z7983GYX9GYO",1,20,21,"N","Y"
"R3OJ8ZX4LN7FEP",5,19,20,"N","Y"
"R127X6SOPH17GG",5,45,45,"N","Y"
"R1Z30TODDSC2E5",5,28,30,"N","Y"
"R1MRBPGJC9LYX4",5,50,50,"N","Y"
"R120IJ820TRZ9G",2,43,46,"N","Y"
"R1JEVA4SPKK1TU",1,88,93,"N","Y"
"R25MCKNIN3D7DZ",1,20,22,"N","N"
"R3RURA9NKT402O",3,28,30,"N","Y"
"R1CHZNDQ5EO0",5,61,63,"N","Y"
"R3Q3Q9RQXF8H86",1,33,36,"N","Y"
"REC6OUTBA98YI",5,28,28,"N","Y"
"R32QKD7VMEGXU9",5,67,67,"N","Y"
"R39O3IZEV4C7IK",5,62,64,"N","Y"
"R14K5L5AMZM1EW",5,58,67,"N","Y"
"R2SJ5XLS8F7FX4",5,20,20,"N","Y"
"R2MJ7WIBMNQOF1",1,26,29,"N","Y"
"R137TW5TZ3QSTM",5,40,46,"N","N"
"R35BF0HCOCXV5H",5,30,30,"N","Y"
"R1ITQSF1JMDN5W",5,18,20,"N","Y"
"R3O0R6XX75OG6N",5,40,52,"N","Y"
"RZY3JLSU161SV",5,39,39,"N","Y"
"R1ZTX05BPZYZBA",1,23,23,"N","Y"
"RIFSY2HJ7VL9Y",5,55,58,"N","Y"
"R2F3A3R3NIVQF0",5,41,44,"N","Y"
"RN9UJFWNZ7LJA",5,24,25,"N","Y"
"R2I0FW563NTQSR",4,21,21,"N","Y"
"R1QAZ3EBI9G059",4,73,73,"N","Y"
"RYM1QVPV0YCCT",5,34,35,"N","Y"
"R8ADSTMOGJKLV",5,47,48,"N","Y"
"R1T67X2DESDGXH",5,25,25,"N","Y"
"R2V1791HTUUMU3",5,81,83,"N","Y"
"ROTTV49VE9C3A",5,21,24,"N","Y"
"R20JDXNWW4BXT7",5,18,21,"N","Y"
"R330EF42M15TXM",5,24,27,"N","Y"
"R1OTQWE99GZWDG",2,25,26,"N","N"
"R36C0KLLOO4VD6",2,57,60,"N","Y"
"R1QWZ0U86019Z8",5,40,41,"N","Y"
"R3FPMQ98EA5R58",1,30,31,"N","N"
"R315F8SN7X3RV7",5,81,82,"N","Y"
"R35MV6TI8NIUW1",5,54,58,"N","Y"
"R2XURF3PUZ7W42",5,57,59,"N","Y"
"R3JNAHAVAEH7UJ",1,25,28,"N","Y"
"RKDS4W6T1TZOB",3,1,29,"N","Y"
"R27EGMZVRL5WQV",4,31,32,"N","Y"
"R25GTIAWS4ZXBL",5,19,20,"N","Y"
"R2VVVLWTR18M21",5,32,34,"N","Y"
"RA8HAYNGRB397",5,29,29,"N","Y"
"R2G78QQMCR0YEZ",1,18,27,"N","Y"
"R3S0YRSQB5LHX0",5,55,56,"N","Y"
"R2LLPVTJHV1F6T",5,18,21,"N","Y"
"R5Z1Q08N88JY5",3,22,26,"N","Y"
"RDIH1GXY45YBM",1,105,118,"N","N"
"R2AEADDOHWM87E",5,32,33,"N","Y"
"R3TJSTDI75AA16",2,44,49,"N","Y"
"R3JWSIJNHKAAFN",1,39,39,"N","Y"
"R1GYU45161D9Y2",4,17,20,"N","Y"
"R23TBGN7KR021X",2,18,20,"N","Y"
"R3R63OG00ZF2JO",5,25,25,"N","Y"
"RDMKGOWAGIZOT",5,22,22,"N","N"
"R18ELNF4H0D7NN",4,17,20,"N","N"
"RRENJ6XBRIKFQ",5,23,25,"N","Y"
"R3IGIA6TUCW8F3",5,37,43,"N","Y"
"R2RTZ2I4KHKSWQ",5,36,41,"N","Y"
"RJKNYLKOU8LJU",5,24,24,"N","Y"
"ROP8XE8L19KMF",1,18,41,"N","Y"
"R2C9VA23WX1QAU",5,21,22,"N","Y"
"R2BQUBI9GDUZKA",5,26,26,"N","Y"
"R2O28HXMW8QGL",5,26,26,"N","Y"
"R2EN5MC0Z7G3CT",1,25,30,"N","Y"
"RIY3Z2MBQB38G",5,32,33,"N","Y"
"R2FJ8DDDM5UO4A",1,20,21,"N","Y"
"R3C0RBG7I8PTLV",5,26,26,"N","Y"
"R3FU707AOLEC78",5,56,57,"N","Y"
"R37SIMGHZMS2HD",5,51,52,"N","Y"
"R34KHLCKNEDLX",1,3,24,"N","N"
"R21GRVI5S0MXEZ",5,45,45,"N","Y"
"RKH7QFYJKRRGK",5,108,111,"N","Y"
"R3RUHM2ERVF1SS",2,28,31,"N","Y"
"R1NKMZH56BORTT",2,19,23,"N","N"
"RBX7R301QZ3ZC",5,22,22,"N","Y"
"R1NGU5VKTEIS1B",5,21,24,"N","Y"
"RPL469ODLYSKM",4,44,46,"N","Y"
"R32ILEHFG7VC50",5,23,26,"N","Y"
"R8L0309LVY0QD",5,36,37,"N","Y"
"RFKH1R8SB8LOW",5,90,93,"N","Y"
"R3IBF3T1B3442R",2,20,22,"N","Y"
"R3EVSRHPWSTF9C",1,25,26,"N","Y"
"RZR4TFNE5GIZR",1,24,25,"N","Y"
"R3VBIZTKBGWQC4",4,27,27,"N","Y"
"R14PANB9OZ414I",1,33,36,"N","Y"
"R15M4RR7M3MQR6",5,22,23,"N","Y"
"R1RISTV5NQIICI",5,25,28,"N","Y"
"R35CDWC6HZHWL1",5,18,20,"N","Y"
"RXS17X51C59J0",1,17,21,"N","N"
"R10RRFE9Y4IRNM",1,69,77,"N","Y"
"R2MH00LXRK881Z",5,23,23,"N","Y"
"R3MK1PIAI9NG0B",4,19,21,"N","Y"
"R17KFUB12XVEZQ",5,21,23,"N","Y"
"R38EO3Q7XDM2X2",3,48,59,"N","Y"
"R2RMPQCXDVNL67",1,0,21,"N","Y"
"RHEV3LRA5PSUC",4,40,43,"N","Y"
"R2A73A3PZ6RH7A",3,102,107,"N","Y"
"R95ADZZ17PD1T",3,23,23,"N","Y"
"RS3BAZV8BILIU",5,44,47,"N","Y"
"R1E2ARSJ2LVL9T",3,61,62,"N","Y"
"R2KRNLXFXWCNW3",4,18,20,"N","N"
"R3QUQYHLSLO24W",5,22,22,"N","Y"
"R2JIK5H9QNKM59",3,24,25,"N","Y"
"R1RMKZXU172YGF",5,63,69,"N","Y"
"R1FPW9JWEFSTML",5,38,39,"N","Y"
"R352Y3K0XUMRVR",5,92,101,"N","Y"
"R1JVD3RC25DJO5",4,32,35,"N","Y"
"R3TU4B7L1037D2",5,18,21,"N","Y"
"R2HYE62VYR6S02",1,0,22,"N","N"
"RWU8BFL7P1161",5,49,56,"N","Y"
"R2TKQVBBVQ0D5E",5,21,22,"N","Y"
"R2UNFBRE2A9BZ6",1,32,34,"N","Y"
"R2HTO67FDH0W6A",1,19,21,"N","Y"
"RGES4YDS6E80P",5,20,21,"N","Y"
"R1JJXQHMX86VHA",4,19,20,"N","Y"
"R8RCGV4RXKF0I",1,45,51,"N","Y"
"R1ET9QPNR3PEA3",1,30,35,"N","Y"
"R27GPBXV0Y737N",5,25,26,"N","Y"
"R2KXZOWPOJ2JOC",1,50,57,"N","Y"
"R1LSEHFZGVJASK",1,55,66,"N","N"
"R5N7JAP2XV7ZN",1,28,31,"N","Y"
"RSL3ZTH8EOE1D",5,36,36,"N","N"
"R12QUELCQ5IXKZ",1,48,51,"N","Y"
"RS953Y4KRLYBH",4,24,25,"N","Y"
"R3E7HZ8YZ5UNUL",5,19,20,"N","Y"
"RW9XZA7D15O5P",5,29,30,"N","Y"
"R1JM5DR7MAMDNO",1,20,23,"N","Y"
"R26N8N1TRLJ1VZ",2,46,49,"N","Y"
"R2RPLNW3MT1KZ6",5,19,22,"N","Y"
"R25Q8KR2F6L8QD",3,62,69,"N","Y"
"R1RGPHP7VO8AL9",4,93,93,"N","Y"
"R39PFOJBDSRK33",5,25,28,"N","Y"
"RGYEDWL223RG",5,22,22,"N","Y"
"R1FCW33C0JDQTG",3,32,35,"N","Y"
"R1STCX4K668P8Z",2,68,72,"N","Y"
"RAY4A9F4JIELN",4,61,61,"N","Y"
"RTXUY56BBZ74H",2,54,57,"N","Y"
"R12HLS61R8B96T",5,33,35,"N","Y"
"R1ZH9T7VBHVP6X",2,52,55,"N","Y"
"R1ZWFDB5WN4RVO",1,60,63,"N","Y"
"R2XN61S5KJJ69X",1,23,28,"N","Y"
"R1M5ING9BGHUU2",5,36,37,"N","Y"
"R30ZORU7PB6D6B",5,29,30,"N","Y"
"R1O79E6D1ROFB8",5,36,39,"N","Y"
"R1DSL02EX18O7F",3,24,29,"N","Y"
"RLD7COT4TUHGY",5,35,37,"N","Y"
"R9XY05789QHX6",5,21,21,"N","Y"
"RIL78T8YTQSQQ",5,20,20,"N","Y"
"R2QH38A9WPHZGK",1,14,26,"N","N"
"R2C8342SPHLF0L",3,18,20,"N","Y"
"R2Y98B5XA8YW8P",4,34,34,"N","Y"
"RILGSG4GBYLID",5,19,20,"N","N"
"R3SI9ZK3W9J55E",5,101,103,"N","N"
"R1HXDDQPZPR7KB",5,21,23,"N","Y"
"R26DSDAK2P3A9Z",5,24,24,"N","Y"
"R1GXKC6IAFVUFV",5,52,61,"N","Y"
"R1FBWS9H1M9QP9",5,63,69,"N","Y"
"R2S8RSK1942TDO",5,23,23,"N","Y"
"RSA0GW54P1QOR",5,34,39,"N","Y"
"R19KZJ9Y9LXK05",5,24,24,"N","Y"
"R3IRWHKTJFD40U",5,67,69,"N","Y"
"RGDC3OXOUK9FN",5,21,22,"N","N"
"R1E520G0NQ409F",5,46,46,"N","Y"
"RG4XZU7RBAUQE",4,45,52,"N","N"
"R2LZVUEYFK7Q3K",3,23,23,"N","Y"
"R18K0Z56RXIVJX",1,126,133,"N","Y"
"RXPTNXJI6F0Z0",5,21,21,"N","Y"
"RA2QP56IKL51Z",5,41,41,"N","Y"
"RYIE9AI9EV8VL",5,23,23,"N","Y"
"R2Y9DR7SHUZ0IG",1,79,87,"N","Y"
"R28JLR2179Z66N",4,26,29,"N","Y"
"RAOYY2YI2N4BR",5,27,28,"N","Y"
"R1RW78OK2LNJ20",5,114,115,"N","N"
"RKEHFCTK9KQQV",5,27,27,"N","Y"
"RORAAASJ26E57",5,27,29,"N","Y"
"R2ZRF8WSHDSEH",5,24,25,"N","Y"
"R9KRKV4O5X926",4,21,21,"N","Y"
"RKX2HL3VU8QMG",5,38,38,"N","Y"
"R8YRN2C5MJQ97",3,42,45,"N","Y"
"R3TNK9J8MGBL5O",2,60,66,"N","Y"
"R388N1LB2MG71L",5,74,79,"N","Y"
"R3K4SRW0JAP1YJ",1,27,32,"N","Y"
"R1ZU6AB9VEWUCW",5,25,27,"N","Y"
"R7TL20VS98VN6",5,23,23,"N","Y"
"R2QUZXMU6S95W3",4,18,22,"N","Y"
"R3NDKLV7L0M2B3",4,21,21,"N","Y"
"RXNZ66ILTC830",1,42,48,"N","Y"
"R36LZ23DSPQ0UX",5,25,25,"N","Y"
"R1888SYSDDRRXA",1,24,25,"N","Y"
"R2DZQMD31ELSQY",4,29,29,"N","Y"
"R34WKMSDQ8GIAJ",5,30,32,"N","Y"
"R1DI777BS1TZ1C",4,23,25,"N","Y"
"R32YE00K51T6GF",5,85,87,"N","Y"
"R25HCCWACFWIBG",5,124,141,"N","Y"
"RSDUVFR8F8B2I",3,24,27,"N","Y"
"R7XMUSIOH2LSX",5,29,30,"N","Y"
"R3LVVTKV3W5A5G",5,58,64,"N","Y"
"R3GRXRGE10VEFL",5,18,20,"N","Y"
"RMNL3GFDE5BS2",4,22,22,"N","Y"
"R3QOSUVMBP88HB",5,20,22,"N","Y"
"R1T1GKYSLS4BBI",5,29,39,"N","Y"
"R1RQMTR8VKLVBL",1,90,96,"N","Y"
"R3P1KRB8AT0V4B",5,26,26,"N","Y"
"RBGHR238GD4DL",5,16,20,"N","N"
"R241F647QXL6G2",5,25,26,"N","Y"
"R2O8CSJL1RLM86",5,136,138,"N","Y"
"R3P6MA9WIS08M6",5,70,73,"N","Y"
"RK6OIMOVYL53V",1,23,23,"N","Y"
"R1DGVH2DYS461F",1,35,36,"N","Y"
"R2NVR5C98WB9EX",4,21,21,"N","Y"
"R1TN7CCB6WPQ8U",5,152,157,"N","Y"
"R1JNG25KEU2MNW",3,31,36,"N","Y"
"R1STNACUS05UEI",3,79,80,"N","Y"
"RU9TESBJWU61Z",5,27,29,"N","N"
"R3BXBEW4E7J8MO",5,20,21,"N","Y"
"R3YKBI7WOUPWE",1,27,28,"N","Y"
"R3040KXSOYOYJ6",5,57,58,"N","Y"
"R2CSXY37V6J3IP",5,54,56,"N","Y"
"R3R7EGPNQWVUDU",5,20,22,"N","Y"
"R3FCK87B3U1KLS",5,24,26,"N","Y"
"RF9VBG00T795M",1,34,40,"N","Y"
"R34B897GSZ6YGA",1,3,39,"N","Y"
"R1XPE52CSHJNTZ",1,83,86,"N","Y"
"RCAYCKQXDHTEA",5,25,33,"N","Y"
"R1TDRZQQ1O9HVM",5,68,69,"N","Y"
"RBVH1N4AWZTMZ",4,61,66,"N","Y"
"R2EAK9T1FMHXRH",5,80,83,"N","Y"
"R2FZ3PS6JFE6ZH",1,20,24,"N","Y"
"R25WUBQO167KE4",5,32,34,"N","Y"
"R2DSKW85FTAXUM",5,22,22,"N","Y"
"R52DPUX75UV6I",5,22,29,"N","Y"
"RNDKZFKZBT5JU",5,71,73,"N","Y"
"RTTSCFFA5MAXU",2,43,45,"N","Y"
"R1DC13159G3ZCC",1,17,20,"N","Y"
"RLKS5WBFVIWJA",5,20,20,"N","Y"
"R2387FW9CH3RJN",2,72,72,"N","Y"
"R2XEKTKHSS817U",2,23,24,"N","Y"
"R3GBEIYU6SUWRL",4,21,23,"N","Y"
"R1B6O05JQ3K6CD",5,27,27,"N","Y"
"R32278D2WA2BB5",4,80,82,"N","Y"
"RD70QMGBORU4Q",3,36,37,"N","Y"
"R24JHP8E1KCETC",1,23,23,"N","Y"
"R2XAL9B2O0ZMUX",5,35,36,"N","Y"
"R2LOOB7271CWLR",5,26,28,"N","Y"
"RKICRNQAA9OP6",1,35,45,"N","Y"
"R1I2XXL08ZIUCT",1,82,91,"N","N"
"R2Y9ZKUM9WZJR2",1,40,42,"N","Y"
"R3KTLVZZZPE01S",1,23,27,"N","Y"
"R1CKJW9O2KD8S0",5,19,21,"N","Y"
"R21ZTU5O2P9JXO",5,20,21,"N","Y"
"R3RIF9DB4C7UT8",4,29,29,"N","Y"
"R3BURPOFECJ81F",3,195,207,"N","Y"
"R1KX5BP7SD7YS5",4,20,20,"N","Y"
"R2AF7G7I7CJCA0",1,27,33,"N","Y"
"RE2VN2Y3JFTRX",5,23,24,"N","N"
"RJHQX8O84410G",4,19,21,"N","Y"
"R3E66BK6M5JPTM",4,23,24,"N","Y"
"R3NJDQEJENNSXH",1,21,23,"N","Y"
"R285Y3X7ZL8AOK",5,57,62,"N","Y"
"R3L9OLB19AX8EE",5,25,26,"N","Y"
"RSK91MTXQKE8O",5,37,42,"N","Y"
"R18YIG02FUINUE",4,30,31,"N","Y"
"RVRFJ52HIO33Q",4,68,74,"N","Y"
"R3JSHCYIX3HZVS",4,36,36,"N","Y"
"R9O5DKU54TVKO",4,39,40,"N","Y"
"R22LPZO2RVGE4L",2,19,23,"N","Y"
"R3D0SI40YSNGSF",4,24,24,"N","Y"
"R39YXLEIKER2WD",1,23,23,"N","Y"
"R3N1YZXU9XWTW5",5,114,117,"N","N"
"R3LVPIW5T0GYNC",5,46,49,"N","Y"
"R3PDR42AAGU5U",1,54,57,"N","Y"
"R2D6U8TRTW741T",5,72,82,"N","Y"
"R2J2T2HELIJ742",5,25,25,"N","Y"
"R15BCX84XUS3XM",5,36,37,"N","Y"
"R16T6PY2O3PKF5",5,28,28,"N","Y"
"R1GQO824EPL19Z",4,23,27,"N","Y"
"R3KYALLA0U0IEA",5,16,20,"N","Y"
"R2MAMEZLJTNASM",5,30,32,"N","Y"
"R1HKSGY8RLO9QV",5,43,46,"N","N"
"R36V7QU687W10N",3,41,41,"N","Y"
"R1X3I4O9A3TIEL",5,23,24,"N","Y"
"RLO801JG8W9FZ",4,26,28,"N","N"
"R2ZHGMVIQPR58G",3,29,30,"N","Y"
"RJ16QQMB17XY8",5,49,51,"N","Y"
"RD17HHNT0BTP2",3,34,38,"N","Y"
"R1YO0ZAQDUDO7T",3,23,24,"N","N"
"R1YB9UAJGRF5B4",2,78,84,"N","Y"
"R1LGP6598IWO5W",4,43,43,"N","Y"
"R1ODA5N5CBN5C2",5,24,28,"N","Y"
"R3KG2J28CA52A",5,29,30,"N","Y"
"R3ULM7WP8W7TAP",4,21,22,"N","Y"
"RY7XRLRY11NDJ",2,51,53,"N","Y"
"R2MCUSFQ8JZSD3",5,25,25,"N","Y"
"R2KJSPWPLN5EWF",5,34,37,"N","Y"
"R1FTB5RFUW7KM4",4,162,164,"N","Y"
"R1HI2KPUDORMBY",5,21,22,"N","Y"
"R2E8BHLYZKCYWH",1,45,52,"N","Y"
"R1C2TD5I3WSHD",5,30,34,"N","Y"
"R1ODNQDK8DTTCS",5,45,46,"N","Y"
"R1LGQG8M8JFER0",4,110,112,"N","Y"
"RB6H6G3AQ2JT0",5,23,25,"N","Y"
"RPK37LNO9W2L1",5,33,33,"N","Y"
"R1O8T10DANOJHG",3,19,20,"N","Y"
"R2C7NH5AFJ7MCQ",5,88,93,"N","Y"
"RBVF4NF6FL24B",2,19,20,"N","Y"
"R189JQ0RD2J5O3",4,19,25,"N","Y"
"R102T1BBH4AO5H",5,26,27,"N","N"
"R363HDF8R8C6V",2,39,43,"N","Y"
"R2NI3SGL4BOKE9",5,39,44,"N","Y"
"RLZB5S6Q717EQ",1,30,33,"N","Y"
"R3BQ08IQVWY3WM",5,20,21,"N","Y"
"RD5L72W14J0CY",5,18,22,"N","Y"
"R25PWSRD7G57C3",1,22,25,"N","Y"
"RZ5HAGRFXAGBF",3,19,20,"N","Y"
"R16RFJPRCGMF1Q",4,22,22,"N","Y"
